torneo,fecha,partido,equipo_local,equipo_visitante,goles_local,goles_visitante,posesion_local,tiros_arco_local,intentos_local,faltas_local,tiro_esquina_local,posesion_visitante,tiros_arco_visitante,intentos_visitante,faltas_visitante,tiro_esquina_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante, valor_mercado_local ,altura_media_local,edad_media_local,valor_mercado_visitante,altura_media_visitante,edad_media_visitante,resultado,fecha_encuentro,apuesta_local,apuesta_visitante,apuesta_empate
Campeonato 2021,15,7,Patronato,Racing Club,1,2,51,7,22,10,12,49,4,6,12,1,0,4,0,0, $10.30 ,1.80,26.35,50.73,1.78,25.86,V,10/9/2021 15:45,2.23,3.6,3.01
Campeonato 2021,15,8,Banfield,River Plate,0,1,47,3,9,14,6,53,8,18,18,4,3,3,0,0, $35.93 ,1.79,22.88,136.28,1.79,25.95,V,10/9/2021 18:00,2.52,2.92,3.13
Campeonato 2021,15,9,Boca Juniors,Lanus,4,2,64,10,27,11,10,36,3,7,11,4,2,2,0,0, $110.28 ,1.80,23.56,54.73,1.78,23.23,L,10/9/2021 20:15,1.75,4.98,3.49
Campeonato 2021,15,10,Arsenal,Godoy Cruz,0,0,39,3,11,17,8,61,4,17,17,1,1,1,0,0, $12.45 ,1.82,25.27,19.38,1.80,23.91,E,10/11/2021 14:30,3.1,2.28,3.33
Campeonato 2021,15,11,San Lorenzo,Colon,1,2,60,3,15,12,5,40,6,11,17,0,0,0,0,0, $52.35 ,1.79,25.12,42.18,1.79,24.94,V,10/11/2021 16:45,2.99,2.61,2.9
Campeonato 2021,15,12,Independiente,Gimnasia (LP),1,1,66,4,12,16,6,34,2,6,15,5,4,3,0,0, $53.68 ,1.77,24.46,18.40,1.78,24.43,E,10/11/2021 19:00,1.91,4.49,3.16
Campeonato 2021,15,13,Talleres (C),Atl Tucuman,2,0,67,5,10,6,5,33,3,8,8,4,1,0,0,0, $48.58 ,1.78,22.93,17.68,1.79,25.61,L,10/11/2021 21:15,1.55,5.82,4.07
Campeonato 2021,16,1,Godoy Cruz,Central Cba (SdE),0,0,62,0,7,9,6,38,4,10,12,1,1,1,0,0, $19.38 ,1.80,23.91,13.65,1.79,26.49,E,10/15/2021 14:30,1.75,4.35,3.88
Campeonato 2021,16,2,Rosario Central,Patronato,3,2,59,7,17,10,6,41,4,12,14,3,2,4,0,0, $21.83 ,1.79,24.16,10.30,1.80,26.35,L,10/15/2021 16:45,2.33,3.05,3.3
Campeonato 2021,16,3,Racing Club,Platense,0,1,68,1,18,8,6,32,2,9,7,8,1,1,0,0, $50.73 ,1.78,25.86,13.15,1.78,26.08,V,10/15/2021 19:00,2.02,4.07,3.11
Campeonato 2021,16,4,Def y Justicia,Estudiantes (LP),2,1,48,5,15,10,8,52,1,8,10,3,1,1,0,0, $45.08 ,1.77,23.74,47.68,1.80,24.61,L,10/15/2021 21:15,2.33,3.31,3.04
Campeonato 2021,16,5,Velez,Arsenal,0,0,68,2,14,10,4,32,1,9,9,7,3,3,0,0, $77.93 ,1.80,24.23,12.45,1.82,25.27,E,10/15/2021 21:15,1.49,7.09,4.19
Campeonato 2021,16,6,Sarmiento (J),Union,3,4,60,6,13,13,6,40,5,8,12,6,1,3,0,1, $11.23 ,1.80,26.08,13.98,1.80,24.65,V,10/16/2021 13:30,2.55,2.95,3.03
Campeonato 2021,16,7,Gimnasia (LP),Newells,1,0,48,3,7,15,7,52,3,13,22,6,3,2,0,0, $18.40 ,1.78,24.43,27.63,1.79,24.25,L,10/16/2021 15:45,2.17,3.38,3.29
Campeonato 2021,16,8,Lanus,Banfield,1,1,60,3,10,8,4,40,1,6,19,6,3,6,0,0, $54.73 ,1.78,23.23,35.93,1.79,22.88,E,10/16/2021 18:00,2.48,2.85,3.24
Campeonato 2021,16,9,Huracan,Boca Juniors,0,3,39,5,16,9,8,61,6,13,8,3,2,2,0,0, $26.53 ,1.79,24.78,110.28,1.80,23.56,V,10/16/2021 20:15,3.59,2.22,3.01
Campeonato 2021,16,10,Colon,Talleres (C),1,0,37,3,9,9,0,63,3,9,19,6,2,7,0,0, $42.18 ,1.79,24.94,48.58,1.78,22.93,L,10/17/2021 15:45,2.48,2.99,3.13
Campeonato 2021,16,11,Atl Tucuman,Argentinos,4,3,42,6,9,15,1,58,6,18,10,3,2,3,0,0, $17.68 ,1.79,25.61,35.81,1.78,24.93,L,10/17/2021 15:45,2.78,2.77,2.98
Campeonato 2021,16,12,Aldosivi,Independiente,1,0,30,1,4,15,0,70,3,10,12,9,2,5,0,1, $13.68 ,1.79,26.36,53.68,1.77,24.46,L,10/17/2021 18:00,3.81,2.01,3.34
Campeonato 2021,16,13,River Plate,San Lorenzo,3,1,61,8,15,17,4,39,2,6,14,4,1,3,0,0, $136.28 ,1.79,25.95,52.35,1.79,25.12,L,10/17/2021 20:15,1.41,7.68,4.57
Campeonato 2021,17,1,Platense,Rosario Central,1,1,37,2,8,8,2,63,5,14,11,4,1,2,0,0, $13.15 ,1.78,26.08,21.83,1.79,24.16,E,10/19/2021 14:30,2.41,2.94,3.28
Campeonato 2021,17,2,Union,Racing Club,1,1,40,4,25,16,10,60,5,12,14,3,1,3,0,0, $13.98 ,1.80,24.65,50.73,1.78,25.86,E,10/19/2021 16:45,2.31,3.35,3.08
Campeonato 2021,17,3,Patronato,Def y Justicia,3,3,38,5,11,21,3,62,5,10,10,4,2,1,0,0, $10.30 ,1.80,26.35,45.08,1.77,23.74,E,10/19/2021 19:00,2.95,2.52,3.13
Campeonato 2021,17,4,Central Cba (SdE),Velez,1,2,37,4,15,14,3,63,6,17,10,4,1,2,0,0, $13.65 ,1.79,26.49,77.93,1.80,24.23,V,10/19/2021 21:15,3.71,2.03,3.39
Campeonato 2021,17,5,Arsenal,Gimnasia (LP),0,1,43,3,13,18,2,57,5,20,8,5,4,6,0,0, $12.45 ,1.82,25.27,18.40,1.78,24.43,V,10/20/2021 14:30,2.55,3.05,2.93
Campeonato 2021,17,6,San Lorenzo,Lanus,1,3,49,3,7,14,2,51,6,13,10,5,4,2,0,0, $52.35 ,1.79,25.12,54.73,1.78,23.23,V,10/20/2021 16:45,3.16,2.28,3.3
Campeonato 2021,17,7,Estudiantes (LP),Atl Tucuman,1,1,53,6,11,22,3,47,3,12,21,3,5,3,0,0, $47.68 ,1.80,24.61,17.68,1.79,25.61,E,10/20/2021 19:00,1.89,4.09,3.49
Campeonato 2021,17,8,Banfield,Huracan,1,4,59,3,11,18,6,41,6,14,13,8,3,6,0,0, $35.93 ,1.79,22.88,26.53,1.79,24.78,V,10/20/2021 19:00,2.27,3.34,3.07
Campeonato 2021,17,9,Boca Juniors,Godoy Cruz,2,1,54,7,15,3,4,46,7,16,9,3,1,2,0,0, $110.28 ,1.80,23.56,19.38,1.80,23.91,L,10/20/2021 21:15,1.69,5,3.75
Campeonato 2021,17,10,Argentinos,Colon,3,1,68,10,26,16,11,32,2,9,15,4,2,1,0,1, $35.81 ,1.78,24.93,42.18,1.79,24.94,L,10/21/2021 14:30,2.3,3.38,3.02
Campeonato 2021,17,11,Newells,Aldosivi,0,0,48,6,20,12,7,52,1,11,12,3,2,2,0,0, $27.63 ,1.79,24.25,13.68,1.79,26.36,E,10/21/2021 16:45,1.75,4.53,3.68
Campeonato 2021,17,12,Independiente,Sarmiento (J),1,1,66,3,12,7,13,34,2,8,11,6,1,2,0,0, $53.68 ,1.77,24.46,11.23,1.80,26.08,E,10/21/2021 19:00,1.7,5.34,3.43
Campeonato 2021,17,13,Talleres (C),River Plate,0,2,69,2,12,13,9,31,4,7,10,1,1,2,0,1, $48.58 ,1.78,22.93,136.28,1.79,25.95,V,10/21/2021 21:15,2.88,2.5,3.13
Campeonato 2021,18,1,Gimnasia (LP),Central Cba (SdE),2,2,64,7,14,10,7,36,4,9,25,4,1,3,0,0, $18.40 ,1.78,24.43,13.65,1.79,26.49,E,10/23/2021 15:45,2.12,3.47,3.27
Campeonato 2021,18,2,Def y Justicia,Platense,2,1,,,,,,,,,,,,,0,0, $45.08 ,1.77,23.74,13.15,1.78,26.08,L,10/23/2021 18:00,1.85,4.4,3.37
Campeonato 2021,18,3,Rosario Central,Racing Club,2,1,42,4,19,19,5,58,8,14,11,7,3,3,1,0, $21.83 ,1.79,24.16,50.73,1.78,25.86,L,10/23/2021 20:15,2.11,3.33,3.38
Campeonato 2021,18,4,Godoy Cruz,Banfield,2,1,44,8,14,14,4,56,3,10,9,4,2,1,0,0, $19.38 ,1.80,23.91,35.93,1.79,22.88,L,10/24/2021 15:45,1.99,3.67,3.44
Campeonato 2021,18,5,Colon,Estudiantes (LP),2,1,46,4,9,14,2,54,1,10,10,7,1,2,0,0, $42.18 ,1.79,24.94,47.68,1.80,24.61,L,10/24/2021 15:45,2.3,3.17,3.15
Campeonato 2021,18,6,Huracan,San Lorenzo,2,1,58,6,12,12,6,42,5,8,21,1,2,2,0,0, $26.53 ,1.79,24.78,52.35,1.79,25.12,L,10/24/2021 18:00,1.94,4.15,3.23
Campeonato 2021,18,7,Velez,Boca Juniors,2,0,47,3,10,13,2,53,0,3,16,0,2,1,0,0, $77.93 ,1.80,24.23,110.28,1.80,23.56,L,10/24/2021 20:15,2.92,2.65,2.86
Campeonato 2021,18,8,Aldosivi,Arsenal,2,1,40,2,11,13,1,60,4,14,7,7,2,2,1,0, $13.68 ,1.79,26.36,12.45,1.82,25.27,L,10/25/2021 14:30,2.23,3.36,3.13
Campeonato 2021,18,9,Sarmiento (J),Newells,2,1,46,4,8,12,5,54,3,10,13,6,2,1,0,0, $11.23 ,1.80,26.08,27.63,1.79,24.25,L,10/25/2021 14:30,2.21,3.33,3.18
Campeonato 2021,18,10,Atl Tucuman,Patronato,2,2,57,5,20,8,6,43,3,7,15,0,0,0,0,0, $17.68 ,1.79,25.61,10.30,1.80,26.35,E,10/25/2021 16:45,2.07,3.52,3.34
Campeonato 2021,18,11,Lanus,Talleres (C),3,3,55,6,19,15,11,45,6,11,14,2,4,4,0,0, $54.73 ,1.78,23.23,48.58,1.78,22.93,E,10/25/2021 16:45,2.7,2.58,3.24
Campeonato 2021,18,12,River Plate,Argentinos,3,0,55,5,15,12,7,45,2,10,8,4,1,2,0,0, $136.28 ,1.79,25.95,35.81,1.78,24.93,L,10/25/2021 19:00,1.76,4.96,3.41
Campeonato 2021,18,13,Independiente,Union,1,0,50,5,7,12,5,50,3,13,8,4,2,2,1,0, $53.68 ,1.77,24.46,13.98,1.80,24.65,L,10/25/2021 21:15,2.16,3.66,3.02
Campeonato 2021,19,1,Racing Club,Def y Justicia,1,2,62,5,18,10,7,38,4,9,7,4,1,1,0,0, $50.73 ,1.78,25.86,45.08,1.77,23.74,V,10/29/2021 19:00,2.89,2.6,2.99
Campeonato 2021,19,2,Argentinos,Lanus,0,1,60,6,25,18,8,40,7,14,13,7,3,3,0,0, $35.81 ,1.78,24.93,54.73,1.78,23.23,V,10/29/2021 21:15,2.56,2.67,3.34
Campeonato 2021,19,3,Platense,Atl Tucuman,4,1,46,6,13,15,2,54,3,9,24,0,1,7,0,1, $13.15 ,1.78,26.08,17.68,1.79,25.61,L,10/30/2021 15:45,2.71,2.65,3.17
Campeonato 2021,19,4,Arsenal,Sarmiento (J),1,0,54,3,10,12,7,46,3,17,19,5,2,3,0,0, $12.45 ,1.82,25.27,11.23,1.80,26.08,L,10/30/2021 15:45,2.86,2.65,2.97
Campeonato 2021,19,5,Banfield,Velez,2,1,52,7,17,14,4,48,4,7,9,3,0,3,0,0, $35.93 ,1.79,22.88,77.93,1.80,24.23,L,10/30/2021 18:00,3.56,2.18,3.1
Campeonato 2021,19,6,Talleres (C),Huracan,1,0,46,4,9,18,5,54,3,10,6,6,5,2,0,0, $48.58 ,1.78,22.93,26.53,1.79,24.78,L,10/30/2021 18:00,1.92,4.09,3.37
Campeonato 2021,19,7,Boca Juniors,Gimnasia (LP),0,1,77,7,23,14,14,23,2,6,12,0,2,5,0,1, $110.28 ,1.80,23.56,18.40,1.78,24.43,V,10/30/2021 20:15,1.68,5.44,3.55
Campeonato 2021,19,8,San Lorenzo,Godoy Cruz,1,0,49,2,11,18,5,51,5,10,16,7,4,4,0,0, $52.35 ,1.79,25.12,19.38,1.80,23.91,L,10/31/2021 15:45,2.77,2.52,3.32
Campeonato 2021,19,9,Union,Rosario Central,3,1,46,9,28,20,8,54,3,9,21,5,4,6,0,0, $13.98 ,1.80,24.65,21.83,1.79,24.16,L,10/31/2021 15:45,1.93,3.94,3.49
Campeonato 2021,19,10,Newells,Independiente,1,0,43,2,6,17,1,57,3,13,9,4,2,1,1,0, $27.63 ,1.79,24.25,53.68,1.77,24.46,L,10/31/2021 18:00,3.14,2.35,3.15
Campeonato 2021,19,11,Estudiantes (LP),River Plate,1,1,23,8,16,12,2,77,5,14,16,5,2,1,0,0, $47.68 ,1.80,24.61,136.28,1.79,25.95,E,10/31/2021 20:15,4.34,1.82,3.51
Campeonato 2021,19,12,Patronato,Colon,2,0,44,5,10,18,0,56,1,10,12,2,3,2,0,0, $10.30 ,1.80,26.35,42.18,1.79,24.94,L,11/1/2021 19:00,2.65,2.78,3.08
Campeonato 2021,19,13,Central Cba (SdE),Aldosivi,0,0,50,8,24,10,8,50,2,4,17,1,2,3,0,0, $13.65 ,1.79,26.49,13.68,1.79,26.36,E,11/1/2021 21:15,1.74,4.6,3.7
Campeonato 2021,20,1,Def y Justicia,Rosario Central,3,0,48,7,11,11,1,52,4,16,17,7,0,4,0,0, $45.08 ,1.77,23.74,21.83,1.79,24.16,L,11/5/2021 19:00,1.68,4.71,3.96
Campeonato 2021,20,2,Lanus,Estudiantes (LP),1,1,66,3,14,8,7,34,2,10,13,5,4,5,0,0, $54.73 ,1.78,23.23,47.68,1.80,24.61,E,11/5/2021 21:15,2.22,3.27,3.32
Campeonato 2021,20,3,Godoy Cruz,Talleres (C),0,2,54,4,13,14,7,46,3,11,15,7,0,2,0,0, $19.38 ,1.80,23.91,48.58,1.78,22.93,V,11/6/2021 15:45,2.65,2.72,3.22
Campeonato 2021,20,4,Colon,Platense,3,0,60,7,16,7,3,40,2,9,6,1,2,2,0,1, $42.18 ,1.79,24.94,13.15,1.78,26.08,L,11/6/2021 15:45,1.89,4.38,3.33
Campeonato 2021,20,5,Independiente,Arsenal,3,0,51,5,15,10,5,49,3,16,9,7,1,1,0,0, $53.68 ,1.77,24.46,12.45,1.82,25.27,L,11/6/2021 18:00,1.69,5.28,3.6
Campeonato 2021,20,6,Atl Tucuman,Racing Club,0,2,42,3,13,15,5,58,4,10,16,3,3,3,0,0, $17.68 ,1.79,25.61,50.73,1.78,25.86,V,11/6/2021 20:15,2.26,3.25,3.28
Campeonato 2021,20,7,Gimnasia (LP),Banfield,0,1,49,3,14,13,5,51,5,16,20,5,0,3,0,0, $18.40 ,1.78,24.43,35.93,1.79,22.88,V,11/7/2021 15:45,2.82,2.71,3.01
Campeonato 2021,20,8,Sarmiento (J),Central Cba (SdE),1,3,59,3,9,11,2,41,8,13,14,2,1,0,0,0, $11.23 ,1.80,26.08,13.65,1.79,26.49,V,11/7/2021 15:45,2.57,2.87,3.13
Campeonato 2021,20,9,Velez,San Lorenzo,2,1,45,4,5,13,3,55,3,8,16,7,7,5,0,0, $77.93 ,1.80,24.23,52.35,1.79,25.12,L,11/7/2021 18:00,1.63,5.63,3.79
Campeonato 2021,20,10,River Plate,Patronato,5,0,70,9,14,6,3,30,4,7,11,7,0,1,0,0, $136.28 ,1.79,25.95,10.30,1.80,26.35,L,11/7/2021 20:15,1.34,8.7,5.1
Campeonato 2021,20,11,Newells,Union,1,0,49,3,13,16,6,51,3,9,16,7,0,1,0,0, $27.63 ,1.79,24.25,13.98,1.80,24.65,L,11/8/2021 16:45,3.02,2.46,3.13
Campeonato 2021,20,12,Huracan,Argentinos,1,1,47,6,17,10,8,53,7,14,17,7,1,4,0,0, $26.53 ,1.79,24.78,35.81,1.78,24.93,E,11/8/2021 19:00,2.49,3.06,3.02
Campeonato 2021,20,13,Aldosivi,Boca Juniors,0,3,39,5,12,5,6,61,11,28,9,7,0,1,0,0, $13.68 ,1.79,26.36,110.28,1.80,23.56,V,11/8/2021 21:15,5.75,1.64,3.65
Campeonato 2021,21,1,Union,Def y Justicia,2,3,50,6,18,12,10,50,3,6,9,3,2,1,0,0, $13.98 ,1.80,24.65,45.08,1.77,23.74,V,11/18/2021 17:00,2.51,2.88,3.19
Campeonato 2021,21,2,Patronato,Lanus,3,2,51,6,12,17,4,49,3,5,13,1,5,2,0,0, $10.30 ,1.80,26.35,54.73,1.78,23.23,L,11/18/2021 19:15,2.62,2.59,3.43
Campeonato 2021,21,3,Banfield,Aldosivi,0,2,58,5,22,9,12,42,1,7,17,2,3,2,0,0, $35.93 ,1.79,22.88,13.68,1.79,26.36,V,11/18/2021 21:30,1.41,7.74,4.59
Campeonato 2021,21,4,Estudiantes (LP),Huracan,4,1,39,7,11,15,3,61,6,12,11,3,1,2,0,0, $47.68 ,1.80,24.61,26.53,1.79,24.78,L,11/19/2021 17:00,2.46,3.05,3.1
Campeonato 2021,21,5,San Lorenzo,Gimnasia (LP),0,1,56,5,18,20,10,44,1,5,10,2,5,3,1,0, $52.35 ,1.79,25.12,18.40,1.78,24.43,V,11/19/2021 19:15,2.58,2.98,3
Campeonato 2021,21,6,Argentinos,Godoy Cruz,0,0,53,5,18,14,5,47,4,12,16,4,1,3,0,0, $35.81 ,1.78,24.93,19.38,1.80,23.91,E,11/19/2021 21:30,1.84,4.14,3.67
Campeonato 2021,21,7,Talleres (C),Velez,1,1,42,3,11,17,6,58,3,15,11,9,2,2,0,0, $48.58 ,1.78,22.93,77.93,1.80,24.23,E,11/19/2021 21:30,2.51,3.08,3
Campeonato 2021,21,8,Rosario Central,Atl Tucuman,3,1,59,9,23,12,7,41,10,13,10,5,2,1,0,0, $21.83 ,1.79,24.16,17.68,1.79,25.61,L,11/20/2021 17:00,1.91,3.64,3.87
Campeonato 2021,21,9,Boca Juniors,Sarmiento (J),2,0,54,11,16,8,10,46,2,8,17,4,0,0,0,0, $110.28 ,1.80,23.56,11.23,1.80,26.08,L,11/20/2021 19:15,1.38,8.58,4.64
Campeonato 2021,21,10,Central Cba (SdE),Independiente,1,0,40,4,15,17,4,60,3,9,10,2,2,3,0,0, $13.65 ,1.79,26.49,53.68,1.77,24.46,L,11/20/2021 21:30,2.96,2.59,3.01
Campeonato 2021,21,11,Arsenal,Newells,3,1,46,3,12,15,6,54,6,21,12,7,3,0,0,0, $12.45 ,1.82,25.27,27.63,1.79,24.25,L,11/21/2021 17:00,2.39,3.16,3.11
Campeonato 2021,21,12,Racing Club,Colon,1,2,67,8,19,16,7,33,4,10,18,3,2,1,0,0, $50.73 ,1.78,25.86,42.18,1.79,24.94,V,11/21/2021 19:15,2.21,3.46,3.18
Campeonato 2021,21,13,Platense,River Plate,0,1,43,2,10,10,6,57,6,18,16,5,0,3,0,0, $13.15 ,1.78,26.08,136.28,1.79,25.95,V,11/21/2021 21:30,7.86,1.41,4.53
Campeonato 2021,22,1,Huracan,Patronato,1,0,58,5,16,10,12,42,1,9,21,4,1,2,0,0, $26.53 ,1.79,24.78,10.30,1.80,26.35,L,11/23/2021 17:00,1.86,4.34,3.49
Campeonato 2021,22,2,Gimnasia (LP),Talleres (C),5,2,31,7,12,12,1,69,4,12,17,10,1,5,0,0, $18.40 ,1.78,24.43,48.58,1.78,22.93,L,11/23/2021 17:00,3.11,2.48,3.01
Campeonato 2021,22,3,Aldosivi,San Lorenzo,2,0,50,5,12,18,6,50,4,16,21,8,4,5,1,3, $13.68 ,1.79,26.36,52.35,1.79,25.12,L,11/23/2021 19:15,3.26,2.26,3.25
Campeonato 2021,22,4,Godoy Cruz,Estudiantes (LP),1,3,61,4,10,14,8,39,5,18,12,8,4,2,0,0, $19.38 ,1.80,23.91,47.68,1.80,24.61,V,11/23/2021 21:30,2.4,2.89,3.39
Campeonato 2021,22,5,Velez,Argentinos,2,0,45,5,9,20,5,55,0,13,19,3,2,5,0,1, $77.93 ,1.80,24.23,35.81,1.78,24.93,L,11/23/2021 21:30,2.03,3.92,3.22
Campeonato 2021,22,6,Sarmiento (J),Banfield,0,0,54,2,15,9,8,46,3,11,14,5,2,2,0,0, $11.23 ,1.80,26.08,35.93,1.79,22.88,E,11/24/2021 17:00,3.33,2.27,3.16
Campeonato 2021,22,7,Newells,Central Cba (SdE),1,0,53,4,10,4,4,47,4,14,16,5,1,1,0,0, $27.63 ,1.79,24.25,13.65,1.79,26.49,L,11/24/2021 17:00,2.65,2.78,3.13
Campeonato 2021,22,8,Atl Tucuman,Def y Justicia,0,4,46,3,15,17,6,54,7,13,8,4,3,0,0,0, $17.68 ,1.79,25.61,45.08,1.77,23.74,V,11/24/2021 19:15,3.65,2,3.53
Campeonato 2021,22,9,Independiente,Boca Juniors,1,0,34,4,11,8,7,66,4,16,15,7,4,4,0,1, $53.68 ,1.77,24.46,110.28,1.80,23.56,L,11/24/2021 21:30,3.56,2.35,2.85
Campeonato 2021,22,10,Arsenal,Union,0,1,46,0,5,14,4,54,6,20,12,4,2,2,0,0, $12.45 ,1.82,25.27,13.98,1.80,24.65,V,11/25/2021 17:00,3.27,2.27,3.24
Campeonato 2021,22,11,Colon,Rosario Central,1,4,47,5,14,12,4,53,4,12,17,5,1,3,1,0, $42.18 ,1.79,24.94,21.83,1.79,24.16,V,11/25/2021 19:15,2.53,2.69,3.45
Campeonato 2021,22,12,Lanus,Platense,3,3,47,4,12,17,6,53,7,18,11,10,3,0,0,0, $54.73 ,1.78,23.23,13.15,1.78,26.08,E,11/25/2021 19:15,1.68,4.81,3.91
Campeonato 2021,22,13,River Plate,Racing Club,4,0,57,10,28,16,12,43,2,4,13,4,2,4,0,0, $136.28 ,1.79,25.95,50.73,1.78,25.86,L,11/25/2021 21:30,1.39,8.54,4.6
Campeonato 2021,23,1,Talleres (C),Aldosivi,2,0,49,4,11,15,9,51,3,10,11,8,2,2,0,0, $48.58 ,1.78,22.93,13.68,1.79,26.36,L,11/27/2021 17:00,1.45,6.74,4.5
Campeonato 2021,23,2,Patronato,Godoy Cruz,0,3,45,6,16,10,6,55,4,12,10,6,2,3,1,0, $10.30 ,1.80,26.35,19.38,1.80,23.91,V,11/27/2021 19:15,2.31,3.06,3.37
Campeonato 2021,23,3,Estudiantes (LP),Velez,1,0,25,4,10,16,4,75,3,5,15,3,4,4,0,0, $47.68 ,1.80,24.61,77.93,1.80,24.23,L,11/27/2021 21:30,2.63,2.79,3.12
Campeonato 2021,23,4,Rosario Central,River Plate,2,2,37,3,7,14,3,63,3,10,19,2,4,1,1,0, $21.83 ,1.79,24.16,136.28,1.79,25.95,E,11/28/2021 17:00,3.52,1.93,3.88
Campeonato 2021,23,5,Argentinos,Gimnasia (LP),3,0,61,4,19,23,6,39,4,11,14,5,3,2,0,0, $35.81 ,1.78,24.93,18.40,1.78,24.43,L,11/28/2021 19:15,1.97,3.99,3.31
Campeonato 2021,23,6,Def y Justicia,Colon,1,1,53,4,18,13,10,47,2,17,7,8,4,1,0,0, $45.08 ,1.77,23.74,42.18,1.79,24.94,E,11/28/2021 19:15,1.72,4.86,3.65
Campeonato 2021,23,7,Union,Atl Tucuman,3,0,39,5,12,8,2,61,2,5,17,4,1,5,0,0, $13.98 ,1.80,24.65,17.68,1.79,25.61,L,11/29/2021 17:00,1.6,5.43,4.04
Campeonato 2021,23,8,Racing Club,Lanus,3,1,46,4,10,16,2,54,5,15,16,5,3,4,0,0, $50.73 ,1.78,25.86,54.73,1.78,23.23,L,11/29/2021 19:15,2.79,2.51,3.32
Campeonato 2021,23,9,Central Cba (SdE),Arsenal,5,0,52,7,20,15,5,48,0,6,11,2,0,0,0,0, $13.65 ,1.79,26.49,12.45,1.82,25.27,L,11/29/2021 21:30,1.57,5.78,4.02
Campeonato 2021,23,10,Platense,Huracan,4,2,35,6,12,16,2,65,3,25,11,4,0,0,0,0, $13.15 ,1.78,26.08,26.53,1.79,24.78,L,11/29/2021 21:30,3.45,2.21,3.18
Campeonato 2021,23,11,San Lorenzo,Sarmiento (J),1,0,41,8,17,12,3,59,6,22,19,7,2,2,0,0, $52.35 ,1.79,25.12,11.23,1.80,26.08,L,11/30/2021 17:00,2,4.08,3.2
Campeonato 2021,23,12,Boca Juniors,Newells,0,0,72,3,19,8,7,28,4,11,15,5,1,3,0,0, $110.28 ,1.80,23.56,27.63,1.79,24.25,E,11/30/2021 19:15,1.31,10.94,5.1
Campeonato 2021,23,13,Banfield,Independiente,4,1,48,7,19,12,5,52,1,9,11,5,3,3,0,2, $35.93 ,1.79,22.88,53.68,1.77,24.46,L,11/30/2021 21:30,2.68,2.95,2.9
Campeonato 2021,24,1,Colon,Atl Tucuman,3,0,58,7,13,16,6,42,1,10,12,2,0,0,0,0, $42.18 ,1.79,24.94,17.68,1.79,25.61,L,12/3/2021 19:15,1.75,4.59,3.72
Campeonato 2021,24,2,Central Cba (SdE),Union,2,0,41,4,8,21,1,59,1,9,7,2,4,1,0,0, $13.65 ,1.79,26.49,13.98,1.80,24.65,L,12/3/2021 19:15,2.34,3.18,3.17
Campeonato 2021,24,3,Velez,Patronato,0,0,73,3,16,7,11,27,1,3,24,3,2,4,0,0, $77.93 ,1.80,24.23,10.30,1.80,26.35,E,12/3/2021 21:30,1.51,6.92,3.99
Campeonato 2021,24,4,Arsenal,Boca Juniors,1,1,40,4,7,13,3,60,2,12,13,1,4,0,0,0, $12.45 ,1.82,25.27,110.28,1.80,23.56,E,12/4/2021 17:00,7.48,1.47,4.12
Campeonato 2021,24,5,Godoy Cruz,Platense,2,2,64,5,10,16,3,36,3,12,9,1,2,1,0,0, $19.38 ,1.80,23.91,13.15,1.78,26.08,E,12/4/2021 19:15,1.97,3.7,3.58
Campeonato 2021,24,6,Sarmiento (J),Talleres (C),1,2,50,6,16,17,4,50,4,11,14,0,2,4,0,0, $11.23 ,1.80,26.08,48.58,1.78,22.93,V,12/4/2021 19:15,2.88,2.54,3.16
Campeonato 2021,24,7,Lanus,Rosario Central,2,2,51,8,19,16,5,49,6,18,16,3,3,2,0,0, $54.73 ,1.78,23.23,21.83,1.79,24.16,E,12/4/2021 21:30,1.62,4.66,4.41
Campeonato 2021,24,8,Huracan,Racing Club,1,0,29,3,6,16,6,71,6,14,16,5,4,4,0,0, $26.53 ,1.79,24.78,50.73,1.78,25.86,L,12/4/2021 21:30,2.08,3.75,3.25
Campeonato 2021,24,9,Gimnasia (LP),Estudiantes (LP),4,4,54,8,13,14,1,46,8,15,22,4,3,5,0,0, $18.40 ,1.78,24.43,47.68,1.80,24.61,E,12/5/2021 17:00,3.06,2.5,3.03
Campeonato 2021,24,10,Independiente,San Lorenzo,1,1,45,3,11,14,3,55,5,9,19,5,2,5,0,1, $53.68 ,1.77,24.46,52.35,1.79,25.12,E,12/5/2021 19:15,2.18,3.59,3.12
Campeonato 2021,24,11,River Plate,Def y Justicia,2,3,64,7,22,9,6,36,5,6,4,2,2,2,0,0, $136.28 ,1.79,25.95,45.08,1.77,23.74,V,12/5/2021 21:30,1.61,5.24,4.04
Campeonato 2021,24,12,Aldosivi,Argentinos,3,2,45,7,9,20,2,55,4,14,9,5,6,3,0,1, $13.68 ,1.79,26.36,35.81,1.78,24.93,L,12/6/2021 19:15,4.36,1.86,3.47
Campeonato 2021,24,13,Newells,Banfield,0,0,53,4,11,12,2,47,0,8,18,4,2,2,0,0, $27.63 ,1.79,24.25,35.93,1.79,22.88,E,12/6/2021 21:30,2.87,2.55,3.16
Campeonato 2021,25,1,Platense,Velez,3,2,38,9,15,14,6,62,3,7,13,8,1,1,0,0, $13.15 ,1.78,26.08,77.93,1.80,24.23,L,12/10/2021 19:15,3.4,2.21,3.23
